1.5024	-0.880699	-0.473677
1.5048	-0.877198	-0.48013
1.5072	-0.873625	-0.4866
1.5096	-0.869981	-0.493086
1.512	-0.866263	-0.499588
1.5144	-0.862473	-0.506104
1.5168	-0.858608	-0.512633
1.5192	-0.854669	-0.519174
1.5216	-0.850654	-0.525726
1.524	-0.846564	-0.532287
1.5264	-0.842397	-0.538857
1.5288	-0.838154	-0.545434
1.5312	-0.833832	-0.552018
1.5336	-0.829433	-0.558606
1.536	-0.824956	-0.565197
1.5384	-0.820399	-0.571792
1.5408	-0.815763	-0.578387
1.5432	-0.811046	-0.584982
1.5456	-0.80625	-0.591575
1.548	-0.801372	-0.598166
1.5504	-0.796414	-0.604752
1.5528	-0.791373	-0.611333
1.5552	-0.786251	-0.617908
1.5576	-0.781046	-0.624474
1.56	-0.775759	-0.63103
1.5624	-0.770388	-0.637575
1.5648	-0.764934	-0.644108
1.5672	-0.759397	-0.650627
1.5696	-0.753776	-0.657131
1.572	-0.748071	-0.663618
1.5744	-0.742282	-0.670087
1.5768	-0.736409	-0.676537
1.5792	-0.730451	-0.682965
1.5816	-0.724409	-0.689371
1.584	-0.718282	-0.695753
1.5864	-0.71207	-0.702109
1.5888	-0.705773	-0.708438
1.5912	-0.699392	-0.714738
1.5936	-0.692926	-0.721009
1.596	-0.686375	-0.727248
1.5984	-0.67974	-0.733453
1.6008	-0.67302	-0.739624
1.6032	-0.666216	-0.745759
1.6056	-0.659327	-0.751856
1.608	-0.652355	-0.757914
1.6104	-0.645299	-0.76393
1.6128	-0.638159	-0.769905
1.6152	-0.630936	-0.775835
1.6176	-0.62363	-0.78172
1.62	-0.616241	-0.787558
1.6224	-0.60877	-0.793347
1.6248	-0.601217	-0.799086
1.6272	-0.593583	-0.804773
1.6296	-0.585867	-0.810407
1.632	-0.578072	-0.815986
1.6344	-0.570196	-0.821509
1.6368	-0.562241	-0.826974
1.6392	-0.554207	-0.832379
1.6416	-0.546095	-0.837724
1.644	-0.537905	-0.843006
1.6464	-0.529638	-0.848224
1.6488	-0.521296	-0.853376
1.6512	-0.512877	-0.858462
1.6536	-0.504385	-0.863479
1.656	-0.495818	-0.868426
1.6584	-0.487178	-0.873302
1.6608	-0.478467	-0.878106
1.6632	-0.469684	-0.882835
1.6656	-0.460831	-0.887488
1.668	-0.451908	-0.892065
1.6704	-0.442917	-0.896563
1.6728	-0.433859	-0.900981
1.6752	-0.424735	-0.905318
1.6776	-0.415545	-0.909573
1.68	-0.406291	-0.913744
1.6824	-0.396975	-0.91783
1.6848	-0.387596	-0.921829
1.6872	-0.378157	-0.925741
1.6896	-0.368659	-0.929565
1.692	-0.359103	-0.933298
1.6944	-0.349489	-0.93694
1.6968	-0.339821	-0.94049
1.6992	-0.330098	-0.943947
1.7016	-0.320322	-0.947309
1.704	-0.310495	-0.950575
1.7064	-0.300618	-0.953745
1.7088	-0.290692	-0.956817
1.7112	-0.280719	-0.95979
1.7136	-0.2707	-0.962664
1.716	-0.260638	-0.965437
1.7184	-0.250532	-0.968108
1.7208	-0.240386	-0.970677
1.7232	-0.2302	-0.973143
1.7256	-0.219976	-0.975505
1.728	-0.209715	-0.977763
1.7304	-0.19942	-0.979914
1.7328	-0.189092	-0.981959
1.7352	-0.178732	-0.983898
1.7376	-0.168342	-0.985729
1.74	-0.157925	-0.987451
1.7424	-0.14748	-0.989065
1.7448	-0.137011	-0.990569
1.7472	-0.12652	-0.991964
1.7496	-0.116006	-0.993248
1.752	-0.105474	-0.994422
1.7544	-0.0949232	-0.995485
1.7568	-0.0843567	-0.996436
1.7592	-0.0737759	-0.997275
1.7616	-0.0631827	-0.998002
1.764	-0.0525788	-0.998617
1.7664	-0.041966	-0.999119
1.7688	-0.0313461	-0.999509
1.7712	-0.0207208	-0.999785
1.7736	-0.0100921	-0.999949
1.776	0.000538347	-1
1.7784	0.0111687	-0.999938
1.7808	0.0217972	-0.999762
1.7832	0.0324219	-0.999474
1.7856	0.0430412	-0.999073
1.788	0.0536532	-0.99856
1.7904	0.0642561	-0.997933
1.7928	0.0748482	-0.997195
1.7952	0.0854276	-0.996344
1.7976	0.0959925	-0.995382
1.8	0.106541	-0.994308
1.8024	0.117072	-0.993123
1.8048	0.127583	-0.991828
1.8072	0.138073	-0.990422
1.8096	0.148539	-0.988907
1.812	0.158981	-0.987282
1.8144	0.169396	-0.985548
1.8168	0.179782	-0.983706
1.8192	0.190139	-0.981757
1.8216	0.200464	-0.979701
1.824	0.210756	-0.977539
1.8264	0.221013	-0.975271
1.8288	0.231233	-0.972898
1.8312	0.241415	-0.970422
1.8336	0.251558	-0.967842
1.836	0.261659	-0.96516
1.8384	0.271717	-0.962377
1.8408	0.281731	-0.959493
1.8432	0.291699	-0.95651
1.8456	0.30162	-0.953428
1.848	0.311493	-0.950249
1.8504	0.321315	-0.946973
1.8528	0.331085	-0.943601
1.8552	0.340802	-0.940135
1.8576	0.350466	-0.936576
1.86	0.360073	-0.932924
1.8624	0.369624	-0.929182
1.8648	0.379116	-0.925349
1.8672	0.388549	-0.921428
1.8696	0.397921	-0.91742
1.872	0.407231	-0.913325
1.8744	0.416479	-0.909146
